"id","imei","commandId","timestamp","latitude","longitude","recordIndex","timestampExtension","recordExtension","priority","altitude","angle","satellites","speed","hdop","eventId","punto","ioElements","processedAt","createdAt","updatedAt"
2382,"868018071302858",68,"2025-06-25 20:41:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:41:50.29+00","2025-06-25 20:41:50.291+00","2025-06-25 20:41:50.291+00"
2383,"868018071302858",68,"2025-06-25 20:41:54+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:41:55.249+00","2025-06-25 20:41:55.249+00","2025-06-25 20:41:55.249+00"
2384,"868018071302858",68,"2025-06-25 20:41:59+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:00.258+00","2025-06-25 20:42:00.258+00","2025-06-25 20:42:00.258+00"
2385,"868018071302858",68,"2025-06-25 20:42:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:05.277+00","2025-06-25 20:42:05.277+00","2025-06-25 20:42:05.277+00"
2386,"868018071302858",68,"2025-06-25 20:42:09+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:10.29+00","2025-06-25 20:42:10.29+00","2025-06-25 20:42:10.29+00"
2387,"868018071302858",68,"2025-06-25 20:42:14+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:15.269+00","2025-06-25 20:42:15.269+00","2025-06-25 20:42:15.269+00"
2388,"868018071302858",68,"2025-06-25 20:42:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:20.282+00","2025-06-25 20:42:20.282+00","2025-06-25 20:42:20.282+00"
2389,"868018071302858",68,"2025-06-25 20:42:24+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:25.359+00","2025-06-25 20:42:25.36+00","2025-06-25 20:42:25.36+00"
2390,"868018071302858",68,"2025-06-25 20:42:29+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:42:30.229+00","2025-06-25 20:42:30.23+00","2025-06-25 20:42:30.23+00"
2391,"868018071302858",68,"2025-06-25 20:42:29+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.157+00","2025-06-25 20:44:31.157+00","2025-06-25 20:44:31.157+00"
2392,"868018071302858",68,"2025-06-25 20:42:48+00","-16.3503383","-71.5796483",1,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.185+00","2025-06-25 20:44:31.185+00","2025-06-25 20:44:31.185+00"
2393,"868018071302858",68,"2025-06-25 20:42:49+00","-16.3503383","-71.5796483",2,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.188+00","2025-06-25 20:44:31.188+00","2025-06-25 20:44:31.188+00"
2394,"868018071302858",68,"2025-06-25 20:43:04+00","-16.3503383","-71.5796483",3,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.191+00","2025-06-25 20:44:31.191+00","2025-06-25 20:44:31.191+00"
2395,"868018071302858",68,"2025-06-25 20:43:24+00","-16.3503383","-71.5796483",4,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.193+00","2025-06-25 20:44:31.193+00","2025-06-25 20:44:31.193+00"
2396,"868018071302858",68,"2025-06-25 20:43:34+00","-16.3503383","-71.5796483",5,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.196+00","2025-06-25 20:44:31.196+00","2025-06-25 20:44:31.196+00"
2397,"868018071302858",68,"2025-06-25 20:43:49+00","-16.3503383","-71.5796483",6,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.198+00","2025-06-25 20:44:31.198+00","2025-06-25 20:44:31.198+00"
2398,"868018071302858",68,"2025-06-25 20:44:04+00","-16.3503383","-71.5796483",7,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.201+00","2025-06-25 20:44:31.201+00","2025-06-25 20:44:31.201+00"
2399,"868018071302858",68,"2025-06-25 20:44:19+00","-16.3503383","-71.5796483",8,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:31.204+00","2025-06-25 20:44:31.204+00","2025-06-25 20:44:31.204+00"
2400,"868018071302858",68,"2025-06-25 20:44:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:44:34.734+00","2025-06-25 20:44:34.734+00","2025-06-25 20:44:34.734+00"
2401,"868018071302858",68,"2025-06-25 20:44:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:45:04.161+00","2025-06-25 20:45:04.161+00","2025-06-25 20:45:04.161+00"
2402,"868018071302858",68,"2025-06-25 20:45:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:45:04.713+00","2025-06-25 20:45:04.714+00","2025-06-25 20:45:04.714+00"
2403,"868018071302858",68,"2025-06-25 20:45:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:45:20.973+00","2025-06-25 20:45:20.973+00","2025-06-25 20:45:20.973+00"
2404,"868018071302858",68,"2025-06-25 20:45:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:45:35.333+00","2025-06-25 20:45:35.333+00","2025-06-25 20:45:35.333+00"
2405,"868018071302858",68,"2025-06-25 20:45:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:46:22.181+00","2025-06-25 20:46:22.181+00","2025-06-25 20:46:22.181+00"
2406,"868018071302858",68,"2025-06-25 20:46:20+00","-16.3503383","-71.5796483",1,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:46:22.209+00","2025-06-25 20:46:22.209+00","2025-06-25 20:46:22.209+00"
2407,"868018071302858",68,"2025-06-25 20:46:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:46:34.732+00","2025-06-25 20:46:34.732+00","2025-06-25 20:46:34.732+00"
2408,"868018071302858",68,"2025-06-25 20:46:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:47:03.512+00","2025-06-25 20:47:03.512+00","2025-06-25 20:47:03.512+00"
2409,"868018071302858",68,"2025-06-25 20:47:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:47:04.64+00","2025-06-25 20:47:04.64+00","2025-06-25 20:47:04.64+00"
2410,"868018071302858",68,"2025-06-25 20:47:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:47:20.332+00","2025-06-25 20:47:20.332+00","2025-06-25 20:47:20.332+00"
2411,"868018071302858",68,"2025-06-25 20:47:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:47:35.292+00","2025-06-25 20:47:35.292+00","2025-06-25 20:47:35.292+00"
2412,"868018071302858",68,"2025-06-25 20:47:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:48:02.434+00","2025-06-25 20:48:02.436+00","2025-06-25 20:48:02.436+00"
2413,"868018071302858",68,"2025-06-25 20:48:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:48:05.292+00","2025-06-25 20:48:05.292+00","2025-06-25 20:48:05.292+00"
2414,"868018071302858",68,"2025-06-25 20:48:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:48:34.752+00","2025-06-25 20:48:34.752+00","2025-06-25 20:48:34.752+00"
2415,"868018071302858",68,"2025-06-25 20:48:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:48:35.172+00","2025-06-25 20:48:35.172+00","2025-06-25 20:48:35.172+00"
2416,"868018071302858",68,"2025-06-25 20:48:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:48:51.614+00","2025-06-25 20:48:51.614+00","2025-06-25 20:48:51.614+00"
2417,"868018071302858",68,"2025-06-25 20:49:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:49:07.632+00","2025-06-25 20:49:07.632+00","2025-06-25 20:49:07.632+00"
2418,"868018071302858",68,"2025-06-25 20:49:29+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:49:43.181+00","2025-06-25 20:49:43.181+00","2025-06-25 20:49:43.181+00"
2419,"868018071302858",68,"2025-06-25 20:49:34+00","-16.3503383","-71.5796483",1,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:49:43.209+00","2025-06-25 20:49:43.209+00","2025-06-25 20:49:43.209+00"
2420,"868018071302858",68,"2025-06-25 20:49:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:49:50.332+00","2025-06-25 20:49:50.332+00","2025-06-25 20:49:50.332+00"
2421,"868018071302858",68,"2025-06-25 20:50:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:50:16.062+00","2025-06-25 20:50:16.062+00","2025-06-25 20:50:16.062+00"
2422,"868018071302858",68,"2025-06-25 20:50:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:50:20.352+00","2025-06-25 20:50:20.352+00","2025-06-25 20:50:20.352+00"
2423,"868018071302858",68,"2025-06-25 20:50:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:50:50.35+00","2025-06-25 20:50:50.35+00","2025-06-25 20:50:50.35+00"
2424,"868018071302858",68,"2025-06-25 20:50:49+00","-16.3503383","-71.5796483",1,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:50:50.378+00","2025-06-25 20:50:50.378+00","2025-06-25 20:50:50.378+00"
2425,"868018071302858",68,"2025-06-25 20:51:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:51:06.152+00","2025-06-25 20:51:06.152+00","2025-06-25 20:51:06.152+00"
2426,"868018071302858",68,"2025-06-25 20:51:19+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:51:22.312+00","2025-06-25 20:51:22.312+00","2025-06-25 20:51:22.312+00"
2427,"868018071302858",68,"2025-06-25 20:51:34+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:51:34.772+00","2025-06-25 20:51:34.772+00","2025-06-25 20:51:34.772+00"
2428,"868018071302858",68,"2025-06-25 20:51:49+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:52:02.496+00","2025-06-25 20:52:02.496+00","2025-06-25 20:52:02.496+00"
2429,"868018071302858",68,"2025-06-25 20:52:04+00","-16.3503383","-71.5796483",0,0,0,0,"5357.6","223.5",0,0,"0.0",7,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:52:04.792+00","2025-06-25 20:52:04.792+00","2025-06-25 20:52:04.792+00"
2430,"868018071302858",68,"2025-06-25 20:52:14+00","-16.3503383","-71.5796483",0,0,0,1,"5357.6","223.5",0,0,"0.0",409,"0101000020E6100000A6EB2EF518E551C0470955C5AF5930C0","{""1"":{""409"":0},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:52:14.932+00","2025-06-25 20:52:14.932+00","2025-06-25 20:52:14.932+00"
2431,"868018071302858",68,"2025-06-25 21:25:23+00","-16.3323733","-71.5804150",0,0,0,0,"2572.4","302.5",5,0,"0.1",7,"0101000020E6100000E7C6F48425E551C04890A56A165530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:25:26.981+00","2025-06-25 21:25:26.981+00","2025-06-25 21:25:26.981+00"
2432,"868018071302858",68,"2025-06-25 21:25:38+00","-16.3323816","-71.5803683",0,0,0,0,"2575.2","268.1",5,0,"0.1",7,"0101000020E6100000A60815C124E551C0CBCAE5F5165530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:25:44.8+00","2025-06-25 21:25:44.8+00","2025-06-25 21:25:44.8+00"
2433,"868018071302858",68,"2025-06-25 21:25:53+00","-16.3323850","-71.5803666",0,0,0,0,"2575.4","18.2",5,0,"0.1",7,"0101000020E610000035ACF3B924E551C053AEF02E175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:26:00.862+00","2025-06-25 21:26:00.862+00","2025-06-25 21:26:00.862+00"
2434,"868018071302858",68,"2025-06-25 21:26:08+00","-16.3323850","-71.5803766",0,0,0,0,"2577.4","276.3",5,0,"0.1",7,"0101000020E61000004617E5E324E551C053AEF02E175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:26:16.882+00","2025-06-25 21:26:16.882+00","2025-06-25 21:26:16.882+00"
2435,"868018071302858",68,"2025-06-25 21:26:23+00","-16.3323983","-71.5803950",0,0,0,0,"2579.1","64.8",5,0,"0.1",7,"0101000020E6100000C3F0113125E551C0FABE130E185530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:26:23.502+00","2025-06-25 21:26:23.502+00","2025-06-25 21:26:23.502+00"
2436,"868018071302858",68,"2025-06-25 21:26:38+00","-16.3324300","-71.5804250",0,0,0,0,"2580.2","234.3",5,0,"0.1",7,"0101000020E6100000F931E6AE25E551C09335EA211A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:26:50.202+00","2025-06-25 21:26:50.202+00","2025-06-25 21:26:50.202+00"
2437,"868018071302858",68,"2025-06-25 21:26:53+00","-16.3324416","-71.5804216",0,0,0,0,"2582.0","112.2",5,1,"0.1",7,"0101000020E61000001679A3A025E551C075D487E41A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:26:54.321+00","2025-06-25 21:26:54.321+00","2025-06-25 21:26:54.321+00"
2438,"868018071302858",68,"2025-06-25 21:27:08+00","-16.3324416","-71.5804250",0,0,0,0,"2581.9","352.9",5,0,"0.1",7,"0101000020E6100000F931E6AE25E551C075D487E41A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:27:22.202+00","2025-06-25 21:27:22.203+00","2025-06-25 21:27:22.203+00"
2439,"868018071302858",68,"2025-06-25 21:27:23+00","-16.3324450","-71.5804233",0,0,0,0,"2580.7","271.2",5,0,"0.1",7,"0101000020E610000088D5C4A725E551C0FEB7921D1B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:27:24.331+00","2025-06-25 21:27:24.331+00","2025-06-25 21:27:24.331+00"
2440,"868018071302858",68,"2025-06-25 21:27:38+00","-16.3324550","-71.5804266",0,0,0,0,"2579.8","179.8",5,0,"0.1",7,"0101000020E61000009F2E9CB525E551C0456458C51B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:27:54.839+00","2025-06-25 21:27:54.84+00","2025-06-25 21:27:54.84+00"
2441,"868018071302858",68,"2025-06-25 21:27:53+00","-16.3324450","-71.5804283",1,0,0,0,"2578.5","275.6",5,0,"0.1",7,"0101000020E6100000108BBDBC25E551C0FEB7921D1B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:27:54.866+00","2025-06-25 21:27:54.867+00","2025-06-25 21:27:54.867+00"
2442,"868018071302858",68,"2025-06-25 21:28:08+00","-16.3324500","-71.5804450",0,0,0,0,"2578.2","247.9",5,0,"0.1",7,"0101000020E61000001C08C90226E551C0228E75711B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:28:11.4+00","2025-06-25 21:28:11.4+00","2025-06-25 21:28:11.4+00"
2443,"868018071302858",68,"2025-06-25 21:28:23+00","-16.3324433","-71.5804466",0,0,0,0,"2576.4","32.5",5,0,"0.1",7,"0101000020E6100000C3047F0926E551C03A460D011B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:28:27.42+00","2025-06-25 21:28:27.42+00","2025-06-25 21:28:27.42+00"
2444,"868018071302858",68,"2025-06-25 21:28:38+00","-16.3324533","-71.5804400",0,0,0,0,"2574.3","216.7",5,2,"0.1",7,"0101000020E61000009352D0ED25E551C081F2D2A81B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:28:44.22+00","2025-06-25 21:28:44.22+00","2025-06-25 21:28:44.22+00"
2445,"868018071302858",68,"2025-06-25 21:28:53+00","-16.3324316","-71.5804150",0,0,0,0,"2573.2","325.4",5,1,"0.1",7,"0101000020E6100000E7C6F48425E551C02E28C23C1A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:00.407+00","2025-06-25 21:29:00.407+00","2025-06-25 21:29:00.407+00"
2446,"868018071302858",68,"2025-06-25 21:28:55+00","-16.3324266","-71.5804016",1,0,0,0,"2573.5","53.4",5,7,"0.1",9,"0101000020E6100000F3A2C04C25E551C00B52DFE8195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:00.435+00","2025-06-25 21:29:00.435+00","2025-06-25 21:29:00.435+00"
2447,"868018071302858",68,"2025-06-25 21:29:10+00","-16.3324216","-71.5804083",0,0,0,0,"2572.4","265.5",5,0,"0.1",7,"0101000020E6100000EDB4DA6825E551C0E77BFC94195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:16.599+00","2025-06-25 21:29:16.599+00","2025-06-25 21:29:16.599+00"
2448,"868018071302858",68,"2025-06-25 21:29:25+00","-16.3324000","-71.5804116",0,0,0,0,"2573.6","23.5",5,0,"0.1",7,"0101000020E6100000050EB27625E551C0BE30992A185530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:33.319+00","2025-06-25 21:29:33.319+00","2025-06-25 21:29:33.319+00"
2449,"868018071302858",68,"2025-06-25 21:29:40+00","-16.3323833","-71.5803900",0,0,0,0,"2575.5","53.3",5,2,"0.1",7,"0101000020E61000003A3B191C25E551C08F3C6B12175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:49.408+00","2025-06-25 21:29:49.409+00","2025-06-25 21:29:49.409+00"
2450,"868018071302858",68,"2025-06-25 21:29:43+00","-16.3323916","-71.5804000",1,0,0,0,"2575.0","191.4",5,0,"0.1",9,"0101000020E61000004CA60A4625E551C01277AB9D175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:29:49.438+00","2025-06-25 21:29:49.438+00","2025-06-25 21:29:49.438+00"
2451,"868018071302858",68,"2025-06-25 21:29:57+00","-16.3323900","-71.5804000",0,0,0,0,"2575.5","202.1",5,1,"0.1",7,"0101000020E61000004CA60A4625E551C07784D382175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:30:05.56+00","2025-06-25 21:30:05.56+00","2025-06-25 21:30:05.56+00"
2452,"868018071302858",68,"2025-06-25 21:30:12+00","-16.3323700","-71.5803766",0,0,0,0,"2573.8","47.3",5,6,"0.1",7,"0101000020E61000004617E5E324E551C0E92B4833165530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:30:21.429+00","2025-06-25 21:30:21.429+00","2025-06-25 21:30:21.429+00"
2453,"868018071302858",68,"2025-06-25 21:30:15+00","-16.3323666","-71.5803700",1,0,0,0,"2573.8","234.0",5,6,"0.1",9,"0101000020E6100000176536C824E551C060483DFA155530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:30:21.458+00","2025-06-25 21:30:21.458+00","2025-06-25 21:30:21.458+00"
2454,"868018071302858",68,"2025-06-25 21:30:30+00","-16.3323283","-71.5802916",0,0,0,0,"2575.3","77.1",7,1,"1.3",7,"0101000020E61000002F09617F23E551C00809AC77135530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:30:37.44+00","2025-06-25 21:30:37.44+00","2025-06-25 21:30:37.44+00"
2455,"868018071302858",68,"2025-06-25 21:30:45+00","-16.3323550","-71.5802766",0,0,0,0,"2576.3","138.8",8,1,"1.1",7,"0101000020E610000095E8764023E551C07EA99F37155530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:30:53.508+00","2025-06-25 21:30:53.508+00","2025-06-25 21:30:53.508+00"
2456,"868018071302858",68,"2025-06-25 21:31:00+00","-16.3323483","-71.5802700",0,0,0,0,"2577.5","98.7",8,0,"1.1",7,"0101000020E61000006536C82423E551C0966137C7145530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:31:00.859+00","2025-06-25 21:31:00.859+00","2025-06-25 21:31:00.859+00"
2457,"868018071302858",68,"2025-06-25 21:31:15+00","-16.3323616","-71.5802866",0,0,0,0,"2577.7","127.2",8,0,"1.1",7,"0101000020E6100000A653686A23E551C03C725AA6155530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 21:31:26.72+00","2025-06-25 21:31:26.72+00","2025-06-25 21:31:26.72+00"
